year_week,category_en,orders_count,weekly_revenue,rolling_mean,rolling_std,rolling_median,upper_bound,lower_bound,z_score,is_anomaly,revenue_at_risk,cancellations,avg_order_value,cancellation_rate,revenue_vs_baseline,orders_vs_baseline,if_score,if_prediction,if_anomaly,flagged_by_zscore,flagged_by_both
2017-W33,furniture_living_room,3,458.47,1114.07,930.06,829.7,2974.2,0.0,-0.7,False,0.0,0,114.62,0.0,0.4115271033238486,0.6,-0.3459737715881019,1,False,False,False
2017-W34,furniture_living_room,6,856.18,1115.85,928.61,829.7,2973.07,0.0,-0.28,False,0.0,0,122.31,0.0,0.7672895102388314,1.2,-0.3510697627937978,1,False,False,False
2017-W35,furniture_living_room,3,509.82,1202.77,856.16,862.11,2915.1,0.0,-0.81,False,0.0,0,169.94,0.0,0.4238715631417478,0.5333333333333333,-0.34856941308855066,1,False,False,False
2017-W36,furniture_living_room,3,399.29,1157.99,885.05,823.78,2928.09,0.0,-0.86,False,0.0,0,133.1,0.0,0.3448129949308716,0.5454545454545454,-0.34591025059610064,1,False,False,False
2017-W37,furniture_living_room,4,333.98,847.3,573.76,650.6,1994.82,0.0,-0.89,False,0.0,0,83.5,0.0,0.3941697155670955,0.8888888888888888,-0.37844760099597435,1,False,False,False
2017-W38,furniture_living_room,1,36.58,655.9,420.7,484.14,1497.3,0.0,-1.47,False,0.0,0,36.58,0.0,0.05577069675255374,0.2222222222222222,-0.47880585643066653,1,False,False,False
2017-W39,furniture_living_room,2,585.41,561.56,467.96,428.88,1497.48,0.0,0.05,False,0.0,0,292.7,0.0,1.0424709737160767,0.5161290322580645,-0.39776913684619736,1,False,False,False
2017-W40,furniture_living_room,3,745.05,438.1,235.55,428.88,909.2,0.0,1.3,False,0.0,0,106.44,0.0,1.700639123487788,0.96,-0.4251632515132268,1,False,False,False
2017-W41,furniture_living_room,4,1182.35,490.6,252.92,484.14,996.44,0.0,2.74,True,0.0,0,236.47,0.0,2.4100081532816957,1.28,-0.4576624177343157,1,False,False,False
2017-W42,furniture_living_room,5,925.09,581.08,350.46,547.62,1282.01,0.0,0.98,False,0.0,0,115.64,0.0,1.592018310731741,1.5384615384615385,-0.3871408487847254,1,False,False,False
2017-W43,furniture_living_room,1,96.09,589.7,358.94,547.62,1307.57,0.0,-1.38,False,0.0,0,96.09,0.0,0.1629472613193149,0.32,-0.4256024236961635,1,False,False,False
2017-W44,furniture_living_room,4,469.02,537.98,399.59,492.35,1337.16,0.0,-0.17,False,0.0,0,117.25,0.0,0.8718167961634261,1.391304347826087,-0.3595796455410058,1,False,False,False
2017-W45,furniture_living_room,3,932.52,546.7,396.89,527.21,1340.47,0.0,0.97,False,0.0,0,310.84,0.0,1.7057252606548379,1.0,-0.39723412009818254,1,False,False,False
2017-W46,furniture_living_room,3,442.12,621.51,407.34,665.23,1436.19,0.0,-0.44,False,0.0,0,147.37,0.0,0.7113642580167656,1.0434782608695652,-0.35504540168053605,1,False,False,False
2017-W47,furniture_living_room,14,3878.48,672.21,344.54,665.23,1361.28,0.0,9.31,True,0.0,0,258.57,0.0,5.769744573868285,4.48,-0.6792684600605402,-1,True,False,False
2017-W48,furniture_living_room,12,16675.33,1083.84,1180.08,835.07,3443.99,0.0,13.21,True,0.0,0,757.97,0.0,15.38541666666667,2.5945945945945947,-0.7716380513090876,-1,True,False,False
2017-W49,furniture_living_room,4,1392.58,3075.13,5618.92,928.8,14312.97,0.0,-0.3,False,0.0,0,232.1,0.0,0.4528523997359461,0.6956521739130435,-0.3530053392749764,1,False,False,False
2017-W50,furniture_living_room,4,736.04,3101.4,5609.29,928.8,14319.98,0.0,-0.42,False,0.0,0,147.21,0.0,0.23732507899658217,0.6956521739130435,-0.3423540107271735,1,False,False,False
2017-W51,furniture_living_room,1,155.2,3077.77,5620.16,834.28,14318.08,0.0,-0.52,False,0.0,0,155.2,0.0,0.05042612021041208,0.17777777777777778,-0.4004992690507764,1,False,False,False
2018-W01,furniture_living_room,2,241.75,3085.16,5615.71,834.28,14316.59,0.0,-0.51,False,0.0,0,120.88,0.0,0.07835898300250231,0.35555555555555557,-0.3653869073892451,1,False,False,False
2018-W02,furniture_living_room,6,848.47,3056.75,5631.39,834.28,14319.54,0.0,-0.39,False,0.0,0,141.41,0.0,0.2775725852621248,1.1162790697674418,-0.3465988318297269,1,False,False,False
2018-W03,furniture_living_room,7,936.67,3046.25,5636.0,792.26,14318.24,0.0,-0.37,False,0.0,0,117.08,0.0,0.3074829708658186,1.2173913043478262,-0.3594250021671236,1,False,False,False
2018-W04,furniture_living_room,4,663.8,3108.07,5605.99,892.57,14320.04,0.0,-0.44,False,0.0,0,132.76,0.0,0.21357305337395874,0.64,-0.34528891502378206,1,False,False,False
2018-W05,furniture_living_room,7,877.24,2706.23,5657.85,792.26,14021.92,0.0,-0.32,False,0.0,0,125.32,0.0,0.3241557443380644,1.4,-0.3572081720123536,1,False,False,False
2018-W06,furniture_living_room,3,384.96,731.47,394.72,792.26,1520.91,0.0,-0.88,False,0.0,0,128.32,0.0,0.5262826910194539,0.6857142857142857,-0.35475390240154436,1,False,False,False
2018-W07,furniture_living_room,6,901.08,605.52,303.95,699.92,1213.42,0.0,0.97,False,0.0,0,150.18,0.0,1.4881093935790726,1.411764705882353,-0.38448082874503925,1,False,False,False
2018-W08,furniture_living_room,4,7443.17,626.15,319.29,756.14,1264.73,0.0,21.35,True,0.0,0,1240.53,0.0,11.887199552822807,0.8888888888888888,-0.7796252519708134,-1,True,False,False
2018-W09,furniture_living_room,7,6128.83,1537.14,2400.13,862.86,6337.4,0.0,1.91,False,0.0,0,510.74,0.0,3.987164474283409,1.435897435897436,-0.558092107935953,1,False,False,False
2018-W10,furniture_living_room,3,778.2,2273.03,2813.18,889.16,7899.38,0.0,-0.53,False,0.0,0,259.4,0.0,0.3423623973286758,0.5454545454545454,-0.3602033907288095,1,False,False,False
2018-W11,furniture_living_room,6,1450.71,2264.24,2818.36,889.16,7900.97,0.0,-0.29,False,0.0,0,207.24,0.0,0.640705048934742,1.170731707317073,-0.3504937531653287,1,False,False,False
2018-W12,furniture_living_room,3,370.18,2328.5,2789.48,889.16,7907.47,0.0,-0.7,False,0.0,0,123.39,0.0,0.15897788275713978,0.6,-0.3523411298393476,1,False,False,False
2018-W13,furniture_living_room,3,505.12,2291.8,2816.32,889.16,7924.43,0.0,-0.63,False,0.0,0,168.37,0.0,0.2204031765424557,0.6153846153846154,-0.3540987599194062,1,False,False,False
2018-W14,furniture_living_room,6,2121.36,2245.28,2845.94,839.64,7937.16,0.0,-0.04,False,0.0,0,212.14,0.0,0.9448086652889617,1.3714285714285714,-0.3575574462017775,1,False,False,False
2018-W15,furniture_living_room,2,423.75,2462.33,2748.33,1175.9,7958.99,0.0,-0.74,False,0.0,0,211.88,0.0,0.172093098812913,0.42105263157894735,-0.3765698784024141,1,False,False,False
2018-W16,furniture_living_room,7,2032.87,2402.66,2791.9,1114.46,7986.47,0.0,-0.13,False,0.0,0,254.11,0.0,0.8460914153479894,1.6470588235294117,-0.3690226027569247,1,False,False,False
2018-W17,furniture_living_room,7,2223.78,1726.38,1913.64,1114.46,5553.66,0.0,0.26,False,0.0,0,277.97,0.0,1.2881173322211796,1.5135135135135136,-0.38276875934808036,1,False,False,False
2018-W18,furniture_living_room,3,2196.64,1238.25,810.1,1114.46,2858.44,0.0,1.18,False,0.0,0,549.16,0.0,1.773987482333939,0.6486486486486487,-0.48628822761191925,1,False,False,False
2018-W19,furniture_living_room,2,253.0,1415.55,849.3,1741.79,3114.15,0.0,-1.37,False,0.0,0,126.5,0.0,0.17872911589134965,0.43243243243243246,-0.37668855219709213,1,False,False,False
2018-W20,furniture_living_room,4,2122.38,1265.84,942.65,1268.99,3151.14,0.0,0.91,False,0.0,0,424.48,0.0,1.6766573974593948,0.9696969696969697,-0.4153630220256003,1,False,False,False
2018-W22,furniture_living_room,4,3415.53,1484.86,907.73,2077.11,3300.33,0.0,2.13,True,0.0,0,569.25,0.0,2.3002370593860704,0.9411764705882353,-0.516256793257002,1,False,False,False
2018-W23,furniture_living_room,5,1035.67,1848.66,1033.48,2121.87,3915.63,0.0,-0.79,False,0.0,0,207.13,0.0,0.5602274079603605,1.1428571428571428,-0.3540053944277786,1,False,False,False
2018-W24,furniture_living_room,8,1368.21,1712.95,1063.41,2077.62,3839.77,0.0,-0.32,False,0.0,0,171.03,0.0,0.798744855366473,1.8823529411764706,-0.37745786577044066,1,False,False,False
2018-W25,furniture_living_room,6,753.21,1831.01,945.75,2077.62,3722.52,0.0,-1.14,False,0.0,0,107.6,0.0,0.4113631274542466,1.2,-0.37894287101913726,1,False,False,False
2018-W26,furniture_living_room,9,1894.08,1671.05,1012.59,1745.3,3696.23,0.0,0.22,False,0.0,0,145.7,0.0,1.1334669818377667,1.8461538461538463,-0.4045230295426878,1,False,False,False
2018-W27,furniture_living_room,7,1055.46,1629.84,993.41,1631.14,3616.66,0.0,-0.58,False,0.0,0,131.93,0.0,0.6475850390222354,1.3658536585365855,-0.36299650355556035,1,False,False,False
2018-W28,furniture_living_room,9,4043.69,1487.19,982.26,1211.84,3451.72,0.0,2.6,True,0.0,0,311.05,0.0,2.719013710420323,1.6,-0.49349222110799207,1,False,False,False
2018-W29,furniture_living_room,16,2557.03,1961.03,1193.44,1631.14,4347.92,0.0,0.5,False,0.0,0,142.06,0.0,1.3039219185836015,2.4615384615384617,-0.5101287321130671,1,False,False,False
2018-W30,furniture_living_room,10,2813.9,2015.36,1211.6,1631.14,4438.55,0.0,0.66,False,0.0,0,281.39,0.0,1.3962269768180375,1.25,-0.4323854785575032,1,False,False,False
2018-W31,furniture_living_room,17,2665.48,1940.16,1128.06,1631.14,4196.28,0.0,0.64,False,0.0,0,148.08,0.0,1.3738454560448623,1.9428571428571428,-0.5318425801123469,1,False,False,False
2018-W32,furniture_living_room,12,2459.34,2143.88,1087.83,2225.56,4319.55,0.0,0.29,False,0.0,0,204.95,0.0,1.1471444297255444,1.170731707317073,-0.45373373004198725,1,False,False,False
2018-W33,furniture_living_room,8,1533.0,2280.27,1044.21,2508.19,4368.7,191.85,-0.72,False,0.0,0,170.33,0.0,0.6722888079043271,0.7441860465116279,-0.39454609404218677,1,False,False,False
2018-W34,furniture_living_room,5,994.91,2377.75,908.94,2508.19,4195.62,559.87,-1.52,False,0.0,0,165.82,0.0,0.4184249816002523,0.45454545454545453,-0.3885185673145375,1,False,False,False
2017-W17,furniture_mattress_and_upholstery,1,130.8,,,,,,0.0,False,,0,130.8,0.0,1.0,0.09523809523809523,-0.3993469167308717,1,False,False,False
2017-W19,furniture_mattress_and_upholstery,1,145.83,,,,,,0.0,False,,0,48.61,0.0,1.0,0.10256410256410256,-0.47627127119132284,1,False,False,False
2017-W20,furniture_mattress_and_upholstery,1,482.69,,,,,,0.0,False,,0,482.69,0.0,1.0,0.11428571428571428,-0.5849806528723839,1,False,False,False
2017-W22,furniture_mattress_and_upholstery,1,103.36,,,,,,0.0,False,,0,103.36,0.0,1.0,0.14545454545454545,-0.4300122239862473,1,False,False,False
2017-W29,furniture_mattress_and_upholstery,1,178.53,215.67,178.88,138.32,573.43,0.0,-0.21,False,0.0,0,178.53,0.0,0.8277924607038532,0.17391304347826086,-0.42485717134752016,1,False,False,False
2017-W33,furniture_mattress_and_upholstery,1,150.97,208.24,155.8,145.83,519.85,0.0,-0.37,False,0.0,0,150.97,0.0,0.7249807913945447,0.26666666666666666,-0.395341685273445,1,False,False,False
2017-W35,furniture_mattress_and_upholstery,1,482.69,198.7,141.3,148.4,481.3,0.0,2.01,True,0.0,0,482.69,0.0,2.429240060392552,0.42105263157894735,-0.6556795671735972,-1,True,False,False
2017-W37,furniture_mattress_and_upholstery,1,133.82,239.27,167.81,150.97,574.89,0.0,-0.63,False,0.0,0,133.82,0.0,0.5592844903247377,0.6666666666666666,-0.3800219444068001,1,False,False,False
2017-W46,furniture_mattress_and_upholstery,1,124.52,226.09,159.77,148.4,545.63,0.0,-0.64,False,0.0,0,124.52,0.0,0.5507541244637091,1.0,-0.3940631412930766,1,False,False,False
2017-W48,furniture_mattress_and_upholstery,2,409.98,225.3,160.32,148.4,545.94,0.0,1.15,False,0.0,0,204.99,0.0,1.8197070572569907,2.0,-0.5705127448772704,1,False,False,False
2017-W49,furniture_mattress_and_upholstery,1,258.33,258.32,168.6,164.75,595.53,0.0,0.0,False,0.0,0,129.16,0.0,1.0000387116754412,0.8888888888888888,-0.43475835152105147,1,False,False,False
2017-W50,furniture_mattress_and_upholstery,2,195.9,230.27,142.61,164.75,515.49,0.0,-0.24,False,0.0,0,97.95,0.0,0.8507404351413558,1.7777777777777777,-0.4817367038098132,1,False,False,False
2017-W51,furniture_mattress_and_upholstery,4,512.48,241.84,134.36,187.22,510.55,0.0,2.01,True,0.0,0,128.12,0.0,2.1190869996692028,3.2,-0.5826381755835066,1,False,False,False
2018-W01,furniture_mattress_and_upholstery,1,111.62,283.59,161.09,227.12,605.77,0.0,-1.07,False,0.0,0,111.62,0.0,0.39359638915335526,0.6153846153846154,-0.4602005108888503,1,False,False,False
2018-W02,furniture_mattress_and_upholstery,3,366.73,278.67,166.24,227.12,611.15,0.0,0.53,False,0.0,0,122.24,0.0,1.3160010047726702,1.8461538461538463,-0.5404945788760611,1,False,False,False
2018-W03,furniture_mattress_and_upholstery,4,680.43,264.17,150.19,227.12,564.55,0.0,2.77,True,0.0,0,170.11,0.0,2.575727751069387,2.1333333333333333,-0.6820175845215528,-1,True,False,False
2018-W04,furniture_mattress_and_upholstery,1,111.62,332.5,198.86,312.53,730.23,0.0,-1.11,False,0.0,0,111.62,0.0,0.3356992481203008,0.4444444444444444,-0.4754045445976148,1,False,False,False
2018-W06,furniture_mattress_and_upholstery,2,235.52,330.89,200.83,312.53,732.55,0.0,-0.47,False,0.0,0,117.76,0.0,0.7117773278128684,0.8888888888888888,-0.47811863179659747,1,False,False,False
2018-W08,furniture_mattress_and_upholstery,4,455.96,309.08,200.49,246.92,710.06,0.0,0.73,False,0.0,0,113.99,0.0,1.4752167723566714,1.7777777777777777,-0.5476995972331763,1,False,False,False
2018-W09,furniture_mattress_and_upholstery,1,153.0,333.78,205.46,301.12,744.7,0.0,-0.88,False,0.0,0,153.0,0.0,0.4583857630774762,0.38095238095238093,-0.4262728905819885,1,False,False,False
2018-W10,furniture_mattress_and_upholstery,1,133.99,328.42,210.08,301.12,748.58,0.0,-0.93,False,0.0,0,133.99,0.0,0.40798367943487,0.4,-0.42841414074088874,1,False,False,False
2018-W11,furniture_mattress_and_upholstery,1,148.97,281.11,205.27,194.26,691.65,0.0,-0.64,False,0.0,0,148.97,0.0,0.5299349009284622,0.47058823529411764,-0.3790042589643466,1,False,False,False
2018-W12,furniture_mattress_and_upholstery,1,148.97,285.78,201.25,194.26,688.28,0.0,-0.68,False,0.0,0,148.97,0.0,0.5212751067254532,0.47058823529411764,-0.3864531385099825,1,False,False,False
2018-W27,furniture_mattress_and_upholstery,1,141.83,258.56,203.45,150.99,665.46,0.0,-0.57,False,0.0,0,141.83,0.0,0.5485380569306931,0.5333333333333333,-0.3827491923001342,1,False,False,False
2016-W40,garden_tools,5,1465.19,,,,,,0.0,False,,0,293.04,0.0,1.0,3.3333333333333335,-0.4471772571150217,1,False,False,False
2017-W01,garden_tools,2,348.71,,,,,,0.0,False,,0,174.36,0.0,1.0,1.0,-0.43732258755502534,1,False,False,False
2017-W02,garden_tools,9,3799.18,,,,,,0.0,False,,0,422.13,0.0,1.0,4.5,-0.5119361146942716,1,False,False,False
2017-W03,garden_tools,5,1296.1,,,,,,0.0,False,,0,162.01,0.0,1.0,1.9047619047619047,-0.4143684495223149,1,False,False,False
2017-W04,garden_tools,20,3743.98,1727.3,1466.04,1380.64,4659.38,0.0,1.38,False,0.0,0,149.76,0.0,2.1675331442135124,6.4,-0.4849606905685715,1,False,False,False
2017-W05,garden_tools,15,13483.86,2130.63,1557.36,1465.19,5245.35,0.0,7.29,True,0.0,0,464.96,0.0,6.328578871038143,2.727272727272727,-0.7258444796018947,-1,True,False,False
2017-W06,garden_tools,11,3056.54,4022.84,4839.72,2604.58,13702.28,0.0,-0.2,False,0.0,0,254.71,0.0,0.7597965616330751,1.5172413793103448,-0.4240045684679276,1,False,False,False
2017-W07,garden_tools,20,8165.47,3884.79,4433.11,3056.54,12751.02,0.0,0.97,False,0.0,1,302.42,0.05,2.101907696426319,2.3529411764705883,-0.5484515614032028,1,False,False,False
2017-W08,garden_tools,18,4463.49,4419.88,4374.42,3400.26,13168.71,0.0,0.01,False,0.0,0,234.92,0.0,1.0098667837135848,1.6551724137931034,-0.3814426363450398,1,False,False,False
2017-W09,garden_tools,15,5626.23,4794.67,4210.47,3771.58,13215.61,0.0,0.2,False,0.0,0,296.12,0.0,1.1734342509494917,1.2,-0.42984813361656626,1,False,False,False
2017-W10,garden_tools,25,4645.4,5454.36,3808.64,4131.34,13071.63,0.0,-0.21,False,0.0,0,76.15,0.0,0.851685623977882,1.7699115044247788,-0.42570464515346523,1,False,False,False
2017-W11,garden_tools,43,11154.47,5560.13,3767.63,4554.44,13095.4,0.0,1.48,False,0.0,1,199.19,0.023255813953488372,2.006152733838957,2.6666666666666665,-0.4653975907032988,1,False,False,False
2017-W12,garden_tools,26,11124.67,6792.43,3785.9,5135.81,14364.24,0.0,1.14,False,0.0,0,300.67,0.0,1.6378041437305941,1.2455089820359282,-0.43286349763122506,1,False,False,False
2017-W13,garden_tools,19,5726.57,7715.02,3835.87,6895.85,15386.76,43.27,-0.52,False,0.0,0,260.3,0.0,0.7422624957550336,0.8786127167630058,-0.4010264141978875,1,False,False,False
2017-W14,garden_tools,25,10040.76,6745.36,3074.08,5676.4,12893.52,597.19,1.07,False,0.0,0,346.23,0.0,1.4885432356464297,1.1299435028248588,-0.4726059514000942,1,False,False,False
2017-W15,garden_tools,23,4987.24,7618.38,2861.19,6946.02,13340.76,1896.01,-0.92,False,0.0,0,166.24,0.0,0.6546326121826425,0.9633507853403142,-0.3592330950089056,1,False,False,False
2017-W16,garden_tools,21,4709.44,7221.1,2992.03,5676.4,13205.17,1237.04,-0.84,False,0.0,0,92.34,0.0,0.6521776460650038,0.865979381443299,-0.4093688661703994,1,False,False,False
2017-W17,garden_tools,26,16224.2,7251.85,2960.75,5676.4,13173.34,1330.35,3.03,True,0.0,7,477.18,0.2692307692307692,2.237249805222116,1.0558375634517767,-0.7049054825118676,-1,True,False,False
2017-W18,garden_tools,33,11272.17,8576.59,4228.86,7883.66,17034.32,118.86,0.64,False,0.0,0,250.49,0.0,1.314295075315481,1.2692307692307692,-0.3848841977940301,1,False,False,False
2017-W19,garden_tools,29,6303.7,9404.94,3991.16,10582.72,17387.27,1422.61,-0.78,False,0.0,0,191.02,0.0,0.6702541430354685,1.0740740740740742,-0.36487359760048294,1,False,False,False
2017-W20,garden_tools,27,4512.2,8798.59,4055.35,8172.23,16909.3,687.89,-1.06,False,0.0,0,141.01,0.0,0.5128321696999179,1.0693069306930694,-0.36874155015672294,1,False,False,False
2017-W21,garden_tools,26,4863.42,7972.04,4185.32,6015.14,16342.67,0.0,-0.74,False,0.0,1,162.11,0.038461538461538464,0.6100596585064801,1.0246305418719213,-0.4617263701898762,1,False,False,False
2017-W22,garden_tools,22,4147.68,7864.14,4261.9,5645.47,16387.94,0.0,-0.87,False,0.0,0,159.53,0.0,0.5274168567700982,0.8380952380952381,-0.3728929401343464,1,False,False,False
2017-W23,garden_tools,31,6554.13,7127.51,4340.5,4925.33,15808.51,0.0,-0.13,False,0.0,0,192.77,0.0,0.9195539536247581,1.1980676328502415,-0.36248837471112066,1,False,False,False
2017-W24,garden_tools,28,5792.09,7323.37,4264.82,5583.56,15853.01,0.0,-0.36,False,0.0,0,170.36,0.0,0.7909050068479403,1.041860465116279,-0.35811504405322336,1,False,False,False
2017-W25,garden_tools,15,2775.48,7458.7,4186.49,6047.9,15831.67,0.0,-1.12,False,0.0,0,163.26,0.0,0.3721131028195262,0.5405405405405406,-0.41610765224602075,1,False,False,False
2017-W26,garden_tools,18,3417.38,5777.61,2540.43,5327.76,10858.48,696.74,-0.93,False,0.0,0,170.87,0.0,0.5914867912510536,0.6824644549763034,-0.38060344117169526,1,False,False,False
2017-W27,garden_tools,29,5190.14,4795.76,1354.62,4687.81,7504.99,2086.53,0.29,False,0.0,0,167.42,0.0,1.0822351410412532,1.183673469387755,-0.3716814923452901,1,False,False,False
2017-W28,garden_tools,25,4464.59,4656.57,1228.91,4687.81,7114.38,2198.75,-0.16,False,0.0,0,159.45,0.0,0.9587722293447754,1.0204081632653061,-0.36132245132474855,1,False,False,False
2017-W29,garden_tools,70,15766.07,4650.61,1229.82,4664.0,7110.26,2190.97,9.04,True,0.0,0,177.15,0.0,3.390107964331561,2.88659793814433,-0.6629486225321041,-1,True,False,False
2017-W30,garden_tools,26,4690.37,6013.45,4127.21,4827.36,14267.86,0.0,-0.32,False,0.0,1,156.35,0.038461538461538464,0.7799798784391655,0.8739495798319328,-0.4610614245388326,1,False,False,False
2017-W31,garden_tools,40,5613.54,6081.28,4096.51,4940.26,14274.29,0.0,-0.11,False,0.0,0,122.03,0.0,0.9230852715217849,1.322314049586777,-0.3856554837155813,1,False,False,False
2017-W32,garden_tools,37,9959.65,5963.71,4094.49,4940.26,14152.69,0.0,0.98,False,0.0,0,199.19,0.0,1.6700426412417773,1.1792828685258965,-0.38536670722071614,1,False,False,False
2017-W33,garden_tools,63,12533.87,6484.65,4328.0,4940.26,15140.65,0.0,1.4,False,0.0,0,171.7,0.0,1.9328521971116408,1.9384615384615385,-0.4140520498912136,1,False,False,False
2017-W34,garden_tools,30,5176.65,7704.45,4504.81,5401.84,16714.06,0.0,-0.56,False,0.0,1,143.8,0.03333333333333333,0.6719038996943325,0.7792207792207793,-0.4637389871062557,1,False,False,False
2017-W35,garden_tools,50,10749.23,7924.36,4304.1,5401.84,16532.56,0.0,0.66,False,0.0,0,143.32,0.0,1.356479261416695,1.25,-0.37550434236559027,1,False,False,False
2017-W36,garden_tools,43,6806.63,8619.25,4247.99,7786.59,17115.22,123.27,-0.43,False,0.0,0,136.13,0.0,0.7897009600603301,1.0087976539589443,-0.3685115451313437,1,False,False,False
2017-W37,garden_tools,51,11003.49,8912.0,3993.86,8383.14,16899.73,924.27,0.52,False,0.0,0,174.66,0.0,1.2346824506283662,1.1364902506963788,-0.36612707021977164,1,False,False,False
2017-W38,garden_tools,36,9904.87,8316.68,3075.65,8383.14,14467.98,2165.38,0.52,False,0.0,0,210.74,0.0,1.19096442330353,0.8470588235294118,-0.36824770000332196,1,False,False,False
2017-W39,garden_tools,42,12661.8,8968.49,2730.54,9932.26,14429.56,3507.42,1.35,False,0.0,0,200.98,0.0,1.4118095688348875,0.96,-0.3721879589822843,1,False,False,False
2017-W40,garden_tools,56,17803.97,9849.52,2628.58,10354.44,15106.67,4592.37,3.03,True,0.0,0,204.64,0.0,1.8075977306508337,1.2727272727272727,-0.45636515486750695,1,False,False,False
2017-W41,garden_tools,38,7167.42,10830.06,3853.3,10876.36,18536.66,3123.47,-0.95,False,0.0,0,140.54,0.0,0.661807967822893,0.8194070080862533,-0.36522878334125125,1,False,False,False
2017-W42,garden_tools,43,8564.55,10159.26,3979.37,10327.05,18117.99,2200.53,-0.4,False,0.0,0,145.16,0.0,0.8430289213978183,0.9942196531791907,-0.36032354869867034,1,False,False,False
2017-W43,garden_tools,50,10395.85,10582.74,3528.04,10327.05,17638.82,3526.67,-0.05,False,0.0,0,165.01,0.0,0.9823401122960594,1.1142061281337048,-0.3596962146800221,1,False,False,False
2017-W44,garden_tools,50,17311.46,10538.57,3527.87,10150.36,17594.31,3482.83,1.92,False,0.0,0,243.82,0.0,1.6426763782942087,1.1142061281337048,-0.4252485326199656,1,False,False,False
2017-W45,garden_tools,56,15584.84,11851.68,3877.99,10699.67,19607.66,4095.69,0.96,False,0.0,0,205.06,0.0,1.3149899423541642,1.2240437158469946,-0.3858731022377676,1,False,False,False
2017-W46,garden_tools,67,18297.36,12424.34,4068.44,11528.82,20561.22,4287.47,1.44,False,0.0,1,212.76,0.014925373134328358,1.4727027753586912,1.4447439353099731,-0.4641009374363639,1,False,False,False
2017-W47,garden_tools,219,32036.58,13473.41,4394.89,14123.32,22263.19,4683.62,4.22,True,0.0,0,112.41,0.0,2.377763313073676,4.358208955223881,-0.7424283198136364,-1,True,False,False
2017-W48,garden_tools,75,15376.97,15895.25,7857.8,16448.15,31610.86,179.65,-0.07,False,0.0,0,149.29,0.0,0.9673940328085434,1.0362694300518134,-0.434750591395825,1,False,False,False
2017-W49,garden_tools,86,18651.62,15591.88,7820.35,15480.9,31232.57,0.0,0.39,False,0.0,0,169.56,0.0,1.1962393245715077,1.1505016722408026,-0.4722335482157778,1,False,False,False
2017-W50,garden_tools,49,27296.58,17027.4,7071.16,16448.15,31169.73,2885.08,1.45,False,0.0,1,349.96,0.02040816326530612,1.6030973607244794,0.6068111455108359,-0.5986553002314846,-1,True,False,False
2017-W51,garden_tools,36,9282.71,19368.91,6969.16,17804.41,33307.23,5430.59,-1.45,False,0.0,0,197.5,0.0,0.4792582545946054,0.44171779141104295,-0.4168233365638582,1,False,False,False
2017-W52,garden_tools,59,9154.86,19229.76,7181.77,17804.41,33593.31,4866.22,-1.4,False,0.0,0,120.46,0.0,0.47607770455793524,0.7398119122257053,-0.4502888446884519,1,False,False,False
2018-W01,garden_tools,29,5583.33,18210.19,8022.76,16941.1,34255.71,2164.67,-1.57,False,0.0,0,150.9,0.0,0.3066047086823367,0.35857805255023184,-0.40286495749877865,1,False,False,False
2018-W02,garden_tools,49,8427.17,16960.0,9185.34,16837.16,35330.69,0.0,-0.93,False,0.0,0,133.76,0.0,0.49688502358490566,0.632258064516129,-0.3848403544729308,1,False,False,False
2018-W03,garden_tools,48,7389.74,15726.23,9632.07,12329.84,34990.36,0.0,-0.87,False,0.0,0,136.85,0.0,0.46989901584804494,0.6378737541528239,-0.38253529218445365,1,False,False,False
2018-W04,garden_tools,59,14559.56,12645.37,7338.48,9218.78,27322.33,0.0,0.26,False,0.0,1,207.99,0.01694915254237288,1.1513747719521057,1.0951276102088168,-0.4360616397927444,1,False,False,False
2018-W05,garden_tools,46,9110.47,12543.2,7300.61,9218.78,27144.41,0.0,-0.47,False,0.0,2,149.35,0.043478260869565216,0.7263274124625294,0.8867469879518072,-0.47497126055460065,1,False,False,False
2018-W06,garden_tools,68,11352.09,11350.55,6930.1,9132.67,25210.74,0.0,0.0,False,0.0,0,133.55,0.0,1.0001356762447635,1.4506666666666668,-0.39799093132184427,1,False,False,False
2018-W07,garden_tools,69,16591.73,9357.49,2676.07,9132.67,14709.63,4005.35,2.7,True,0.0,0,174.65,0.0,1.7730962042171565,1.401015228426396,-0.45344581819295937,1,False,False,False
2018-W08,garden_tools,39,5553.35,10271.12,3699.04,9132.67,17669.2,2873.04,-1.28,False,0.0,0,129.15,0.0,0.5406761872123002,0.7306791569086651,-0.3904255977429277,1,False,False,False
2018-W09,garden_tools,56,16521.73,9820.93,4056.22,8768.82,17933.36,1708.5,1.65,False,0.0,0,214.57,0.0,1.682297908650199,1.1007371007371007,-0.40908937932156025,1,False,False,False
2018-W10,garden_tools,44,14371.95,11188.23,4262.09,10231.28,19712.4,2664.06,0.75,False,0.0,0,239.53,0.0,1.284559756100831,0.8110599078341014,-0.38150050013584724,1,False,False,False
2018-W11,garden_tools,44,11237.88,11931.33,4230.04,12862.02,20391.41,3471.24,-0.16,False,0.0,2,190.47,0.045454545454545456,0.9418799077722265,0.8205128205128205,-0.4739458504187858,1,False,False,False
