year_week,category_en,orders_count,weekly_revenue,avg_order_value,cancellations,rolling_mean,rolling_std,rolling_median,upper_bound,lower_bound,z_score,is_anomaly,revenue_at_risk
2018-W18,furniture_living_room,3,2196.64,549.16,0,1238.25,810.1,1114.46,2858.44,0.0,1.18,False,0.0
2018-W19,furniture_living_room,2,253.0,126.5,0,1415.55,849.3,1741.79,3114.15,0.0,-1.37,False,0.0
2018-W20,furniture_living_room,4,2122.38,424.48,0,1265.84,942.65,1268.99,3151.14,0.0,0.91,False,0.0
2018-W22,furniture_living_room,4,3415.53,569.25,0,1484.86,907.73,2077.11,3300.33,0.0,2.13,True,0.0
2018-W23,furniture_living_room,5,1035.67,207.13,0,1848.66,1033.48,2121.87,3915.63,0.0,-0.79,False,0.0
2018-W24,furniture_living_room,8,1368.21,171.03,0,1712.95,1063.41,2077.62,3839.77,0.0,-0.32,False,0.0
2018-W25,furniture_living_room,6,753.21,107.6,0,1831.01,945.75,2077.62,3722.52,0.0,-1.14,False,0.0
2018-W26,furniture_living_room,9,1894.08,145.7,0,1671.05,1012.59,1745.3,3696.23,0.0,0.22,False,0.0
2018-W27,furniture_living_room,7,1055.46,131.93,0,1629.84,993.41,1631.14,3616.66,0.0,-0.58,False,0.0
2018-W28,furniture_living_room,9,4043.69,311.05,0,1487.19,982.26,1211.84,3451.72,0.0,2.6,True,0.0
2018-W29,furniture_living_room,16,2557.03,142.06,0,1961.03,1193.44,1631.14,4347.92,0.0,0.5,False,0.0
2018-W30,furniture_living_room,10,2813.9,281.39,0,2015.36,1211.6,1631.14,4438.55,0.0,0.66,False,0.0
2018-W31,furniture_living_room,17,2665.48,148.08,0,1940.16,1128.06,1631.14,4196.28,0.0,0.64,False,0.0
2018-W32,furniture_living_room,12,2459.34,204.95,0,2143.88,1087.83,2225.56,4319.55,0.0,0.29,False,0.0
2018-W33,furniture_living_room,8,1533.0,170.33,0,2280.27,1044.21,2508.19,4368.7,191.85,-0.72,False,0.0
2018-W34,furniture_living_room,5,994.91,165.82,0,2377.75,908.94,2508.19,4195.62,559.87,-1.52,False,0.0
2017-W17,furniture_mattress_and_upholstery,1,130.8,130.8,0,,,,,,,False,
2017-W19,furniture_mattress_and_upholstery,1,145.83,48.61,0,,,,,,,False,
2017-W20,furniture_mattress_and_upholstery,1,482.69,482.69,0,,,,,,,False,
2017-W22,furniture_mattress_and_upholstery,1,103.36,103.36,0,,,,,,,False,
2017-W29,furniture_mattress_and_upholstery,1,178.53,178.53,0,215.67,178.88,138.32,573.43,0.0,-0.21,False,0.0
2017-W33,furniture_mattress_and_upholstery,1,150.97,150.97,0,208.24,155.8,145.83,519.85,0.0,-0.37,False,0.0
2017-W35,furniture_mattress_and_upholstery,1,482.69,482.69,0,198.7,141.3,148.4,481.3,0.0,2.01,True,0.0
2017-W37,furniture_mattress_and_upholstery,1,133.82,133.82,0,239.27,167.81,150.97,574.89,0.0,-0.63,False,0.0
2017-W46,furniture_mattress_and_upholstery,1,124.52,124.52,0,226.09,159.77,148.4,545.63,0.0,-0.64,False,0.0
2017-W48,furniture_mattress_and_upholstery,2,409.98,204.99,0,225.3,160.32,148.4,545.94,0.0,1.15,False,0.0
2017-W49,furniture_mattress_and_upholstery,1,258.33,129.16,0,258.32,168.6,164.75,595.53,0.0,0.0,False,0.0
2017-W50,furniture_mattress_and_upholstery,2,195.9,97.95,0,230.27,142.61,164.75,515.49,0.0,-0.24,False,0.0
2017-W51,furniture_mattress_and_upholstery,4,512.48,128.12,0,241.84,134.36,187.22,510.55,0.0,2.01,True,0.0
2018-W01,furniture_mattress_and_upholstery,1,111.62,111.62,0,283.59,161.09,227.12,605.77,0.0,-1.07,False,0.0
2018-W02,furniture_mattress_and_upholstery,3,366.73,122.24,0,278.67,166.24,227.12,611.15,0.0,0.53,False,0.0
2018-W03,furniture_mattress_and_upholstery,4,680.43,170.11,0,264.17,150.19,227.12,564.55,0.0,2.77,True,0.0
2018-W04,furniture_mattress_and_upholstery,1,111.62,111.62,0,332.5,198.86,312.53,730.23,0.0,-1.11,False,0.0
2018-W06,furniture_mattress_and_upholstery,2,235.52,117.76,0,330.89,200.83,312.53,732.55,0.0,-0.47,False,0.0
2018-W08,furniture_mattress_and_upholstery,4,455.96,113.99,0,309.08,200.49,246.92,710.06,0.0,0.73,False,0.0
2018-W09,furniture_mattress_and_upholstery,1,153.0,153.0,0,333.78,205.46,301.12,744.7,0.0,-0.88,False,0.0
2018-W10,furniture_mattress_and_upholstery,1,133.99,133.99,0,328.42,210.08,301.12,748.58,0.0,-0.93,False,0.0
2018-W11,furniture_mattress_and_upholstery,1,148.97,148.97,0,281.11,205.27,194.26,691.65,0.0,-0.64,False,0.0
2018-W12,furniture_mattress_and_upholstery,1,148.97,148.97,0,285.78,201.25,194.26,688.28,0.0,-0.68,False,0.0
2018-W27,furniture_mattress_and_upholstery,1,141.83,141.83,0,258.56,203.45,150.99,665.46,0.0,-0.57,False,0.0
2016-W40,garden_tools,5,1465.19,293.04,0,,,,,,,False,
2017-W01,garden_tools,2,348.71,174.36,0,,,,,,,False,
2017-W02,garden_tools,9,3799.18,422.13,0,,,,,,,False,
2017-W03,garden_tools,5,1296.1,162.01,0,,,,,,,False,
2017-W04,garden_tools,20,3743.98,149.76,0,1727.3,1466.04,1380.64,4659.38,0.0,1.38,False,0.0
2017-W05,garden_tools,15,13483.86,464.96,0,2130.63,1557.36,1465.19,5245.35,0.0,7.29,True,0.0
2017-W06,garden_tools,11,3056.54,254.71,0,4022.84,4839.72,2604.58,13702.28,0.0,-0.2,False,0.0
2017-W07,garden_tools,20,8165.47,302.42,1,3884.79,4433.11,3056.54,12751.02,0.0,0.97,False,0.0
2017-W08,garden_tools,18,4463.49,234.92,0,4419.88,4374.42,3400.26,13168.71,0.0,0.01,False,0.0
2017-W09,garden_tools,15,5626.23,296.12,0,4794.67,4210.47,3771.58,13215.61,0.0,0.2,False,0.0
2017-W10,garden_tools,25,4645.4,76.15,0,5454.36,3808.64,4131.34,13071.63,0.0,-0.21,False,0.0
2017-W11,garden_tools,43,11154.47,199.19,1,5560.13,3767.63,4554.44,13095.4,0.0,1.48,False,0.0
2017-W12,garden_tools,26,11124.67,300.67,0,6792.43,3785.9,5135.81,14364.24,0.0,1.14,False,0.0
2017-W13,garden_tools,19,5726.57,260.3,0,7715.02,3835.87,6895.85,15386.76,43.27,-0.52,False,0.0
2017-W14,garden_tools,25,10040.76,346.23,0,6745.36,3074.08,5676.4,12893.52,597.19,1.07,False,0.0
2017-W15,garden_tools,23,4987.24,166.24,0,7618.38,2861.19,6946.02,13340.76,1896.01,-0.92,False,0.0
2017-W16,garden_tools,21,4709.44,92.34,0,7221.1,2992.03,5676.4,13205.17,1237.04,-0.84,False,0.0
2017-W17,garden_tools,26,16224.2,477.18,7,7251.85,2960.75,5676.4,13173.34,1330.35,3.03,True,0.0
2017-W18,garden_tools,33,11272.17,250.49,0,8576.59,4228.86,7883.66,17034.32,118.86,0.64,False,0.0
2017-W19,garden_tools,29,6303.7,191.02,0,9404.94,3991.16,10582.72,17387.27,1422.61,-0.78,False,0.0
2017-W20,garden_tools,27,4512.2,141.01,0,8798.59,4055.35,8172.23,16909.3,687.89,-1.06,False,0.0
2017-W21,garden_tools,26,4863.42,162.11,1,7972.04,4185.32,6015.14,16342.67,0.0,-0.74,False,0.0
2017-W22,garden_tools,22,4147.68,159.53,0,7864.14,4261.9,5645.47,16387.94,0.0,-0.87,False,0.0
2017-W23,garden_tools,31,6554.13,192.77,0,7127.51,4340.5,4925.33,15808.51,0.0,-0.13,False,0.0
2017-W24,garden_tools,28,5792.09,170.36,0,7323.37,4264.82,5583.56,15853.01,0.0,-0.36,False,0.0
2017-W25,garden_tools,15,2775.48,163.26,0,7458.7,4186.49,6047.9,15831.67,0.0,-1.12,False,0.0
2017-W26,garden_tools,18,3417.38,170.87,0,5777.61,2540.43,5327.76,10858.48,696.74,-0.93,False,0.0
2017-W27,garden_tools,29,5190.14,167.42,0,4795.76,1354.62,4687.81,7504.99,2086.53,0.29,False,0.0
2017-W28,garden_tools,25,4464.59,159.45,0,4656.57,1228.91,4687.81,7114.38,2198.75,-0.16,False,0.0
2017-W29,garden_tools,70,15766.07,177.15,0,4650.61,1229.82,4664.0,7110.26,2190.97,9.04,True,0.0
2017-W30,garden_tools,26,4690.37,156.35,1,6013.45,4127.21,4827.36,14267.86,0.0,-0.32,False,0.0
2017-W31,garden_tools,40,5613.54,122.03,0,6081.28,4096.51,4940.26,14274.29,0.0,-0.11,False,0.0
2017-W32,garden_tools,37,9959.65,199.19,0,5963.71,4094.49,4940.26,14152.69,0.0,0.98,False,0.0
2017-W33,garden_tools,63,12533.87,171.7,0,6484.65,4328.0,4940.26,15140.65,0.0,1.4,False,0.0
2017-W34,garden_tools,30,5176.65,143.8,1,7704.45,4504.81,5401.84,16714.06,0.0,-0.56,False,0.0
2017-W35,garden_tools,50,10749.23,143.32,0,7924.36,4304.1,5401.84,16532.56,0.0,0.66,False,0.0
2017-W36,garden_tools,43,6806.63,136.13,0,8619.25,4247.99,7786.59,17115.22,123.27,-0.43,False,0.0
2017-W37,garden_tools,51,11003.49,174.66,0,8912.0,3993.86,8383.14,16899.73,924.27,0.52,False,0.0
2017-W38,garden_tools,36,9904.87,210.74,0,8316.68,3075.65,8383.14,14467.98,2165.38,0.52,False,0.0
2017-W39,garden_tools,42,12661.8,200.98,0,8968.49,2730.54,9932.26,14429.56,3507.42,1.35,False,0.0
2017-W40,garden_tools,56,17803.97,204.64,0,9849.52,2628.58,10354.44,15106.67,4592.37,3.03,True,0.0
2017-W41,garden_tools,38,7167.42,140.54,0,10830.06,3853.3,10876.36,18536.66,3123.47,-0.95,False,0.0
2017-W42,garden_tools,43,8564.55,145.16,0,10159.26,3979.37,10327.05,18117.99,2200.53,-0.4,False,0.0
2017-W43,garden_tools,50,10395.85,165.01,0,10582.74,3528.04,10327.05,17638.82,3526.67,-0.05,False,0.0
2017-W44,garden_tools,50,17311.46,243.82,0,10538.57,3527.87,10150.36,17594.31,3482.83,1.92,False,0.0
2017-W45,garden_tools,56,15584.84,205.06,0,11851.68,3877.99,10699.67,19607.66,4095.69,0.96,False,0.0
2017-W46,garden_tools,67,18297.36,212.76,1,12424.34,4068.44,11528.82,20561.22,4287.47,1.44,False,0.0
2017-W47,garden_tools,219,32036.58,112.41,0,13473.41,4394.89,14123.32,22263.19,4683.62,4.22,True,0.0
2017-W48,garden_tools,75,15376.97,149.29,0,15895.25,7857.8,16448.15,31610.86,179.65,-0.07,False,0.0
2017-W49,garden_tools,86,18651.62,169.56,0,15591.88,7820.35,15480.9,31232.57,0.0,0.39,False,0.0
2017-W50,garden_tools,49,27296.58,349.96,1,17027.4,7071.16,16448.15,31169.73,2885.08,1.45,False,0.0
2017-W51,garden_tools,36,9282.71,197.5,0,19368.91,6969.16,17804.41,33307.23,5430.59,-1.45,False,0.0
2017-W52,garden_tools,59,9154.86,120.46,0,19229.76,7181.77,17804.41,33593.31,4866.22,-1.4,False,0.0
2018-W01,garden_tools,29,5583.33,150.9,0,18210.19,8022.76,16941.1,34255.71,2164.67,-1.57,False,0.0
2018-W02,garden_tools,49,8427.17,133.76,0,16960.0,9185.34,16837.16,35330.69,0.0,-0.93,False,0.0
2018-W03,garden_tools,48,7389.74,136.85,0,15726.23,9632.07,12329.84,34990.36,0.0,-0.87,False,0.0
2018-W04,garden_tools,59,14559.56,207.99,1,12645.37,7338.48,9218.78,27322.33,0.0,0.26,False,0.0
2018-W05,garden_tools,46,9110.47,149.35,2,12543.2,7300.61,9218.78,27144.41,0.0,-0.47,False,0.0
2018-W06,garden_tools,68,11352.09,133.55,0,11350.55,6930.1,9132.67,25210.74,0.0,0.0,False,0.0
2018-W07,garden_tools,69,16591.73,174.65,0,9357.49,2676.07,9132.67,14709.63,4005.35,2.7,True,0.0
2018-W08,garden_tools,39,5553.35,129.15,0,10271.12,3699.04,9132.67,17669.2,2873.04,-1.28,False,0.0
2018-W09,garden_tools,56,16521.73,214.57,0,9820.93,4056.22,8768.82,17933.36,1708.5,1.65,False,0.0
2018-W10,garden_tools,44,14371.95,239.53,0,11188.23,4262.09,10231.28,19712.4,2664.06,0.75,False,0.0
2018-W11,garden_tools,44,11237.88,190.47,2,11931.33,4230.04,12862.02,20391.41,3471.24,-0.16,False,0.0
2018-W12,garden_tools,47,10614.58,171.2,0,12412.34,3840.7,12862.02,20093.74,4730.95,-0.47,False,0.0
2018-W13,garden_tools,52,12751.86,196.18,0,11919.22,3778.37,11294.98,19475.97,4362.48,0.22,False,0.0
2018-W14,garden_tools,40,7003.46,142.93,0,12374.4,3607.12,12051.98,19588.64,5160.15,-1.49,False,0.0
2018-W15,garden_tools,45,7477.77,146.62,0,11830.82,4079.87,11994.87,19990.56,3671.08,-1.07,False,0.0
2018-W16,garden_tools,63,14423.79,163.91,0,10691.57,3825.05,10926.23,18341.67,3041.47,0.98,False,0.0
2018-W17,garden_tools,65,16343.7,217.92,0,11800.38,3382.93,11994.87,18566.24,5034.51,1.34,False,0.0
2018-W18,garden_tools,72,12929.23,123.14,0,11778.12,3347.84,11994.87,18473.81,5082.44,0.34,False,0.0
2018-W19,garden_tools,56,15867.96,251.87,0,11597.78,3224.75,11994.87,18047.29,5148.28,1.32,False,0.0
2018-W20,garden_tools,66,20328.68,233.66,0,12176.54,3550.02,12840.54,19276.58,5076.51,2.3,True,0.0
2018-W21,garden_tools,28,8673.74,197.13,0,13390.81,4479.17,13676.51,22349.14,4432.47,-1.05,False,0.0
2018-W22,garden_tools,27,4169.02,134.48,0,12881.04,4783.96,13676.51,22448.97,3313.12,-1.82,False,0.0
2018-W23,garden_tools,36,8403.01,175.06,0,12526.74,5352.61,13676.51,23231.96,1821.51,-0.77,False,0.0
2018-W24,garden_tools,40,5341.25,124.22,0,12642.39,5236.67,13676.51,23115.74,2169.04,-1.39,False,0.0
2018-W25,garden_tools,23,5127.88,165.42,0,11507.07,5754.26,10801.48,23015.6,0.0,-1.11,False,0.0
2018-W26,garden_tools,47,15113.08,222.25,0,10105.1,5773.81,8538.38,21652.71,0.0,0.87,False,0.0
2018-W27,garden_tools,33,8358.46,225.9,0,10378.08,5974.54,8538.38,22327.16,0.0,-0.34,False,0.0
2018-W28,garden_tools,20,4661.2,202.66,0,9439.39,5564.64,8380.74,20568.68,0.0,-0.86,False,0.0
2018-W29,garden_tools,40,7878.26,175.07,0,7480.96,3592.2,6849.86,14665.36,296.55,0.11,False,0.0
2018-W30,garden_tools,45,14128.86,227.88,0,7381.52,3565.38,6609.76,14512.28,250.76,1.89,False,0.0
2018-W31,garden_tools,29,4418.54,122.74,1,8626.5,3996.25,8118.36,16619.0,634.0,-1.05,False,0.0
2018-W32,garden_tools,47,12197.71,221.78,0,8128.44,4267.19,6609.76,16662.83,0.0,0.95,False,0.0
2018-W33,garden_tools,36,8015.04,186.4,0,8985.5,4315.7,8118.36,17616.9,354.1,-0.22,False,0.0
2018-W34,garden_tools,17,2193.25,121.85,0,9346.39,4060.18,8186.75,17466.75,1226.04,-1.76,False,0.0
2018-W35,garden_tools,1,361.98,180.99,0,7731.41,4007.9,7946.65,15747.22,0.0,-1.84,False,0.0
2016-W40,health_beauty,39,5334.89,121.25,2,,,,,,,False,
2016-W41,health_beauty,5,727.27,121.21,0,,,,,,,False,
2017-W01,health_beauty,2,1056.14,176.02,0,,,,,,,False,
2017-W02,health_beauty,4,775.6,193.9,0,,,,,,,False,
2017-W03,health_beauty,17,4029.44,223.86,0,1973.48,2245.63,915.87,6464.73,0.0,0.92,False,0.0
2017-W04,health_beauty,44,5644.56,122.71,0,2384.67,2151.17,1056.14,6687.01,0.0,1.52,False,0.0
2017-W05,health_beauty,60,13816.76,209.34,0,2927.98,2339.48,2542.79,7606.95,0.0,4.65,True,0.0
2017-W06,health_beauty,48,5966.01,104.67,0,4483.52,4636.69,4029.44,13756.9,0.0,0.32,False,0.0
2017-W07,health_beauty,26,5514.83,190.17,0,4668.83,4324.62,4682.16,13318.08,0.0,0.2,False,0.0
2017-W08,health_beauty,34,6276.99,130.77,0,4691.33,4329.05,4772.14,13349.42,0.0,0.37,False,0.0
2017-W09,health_beauty,25,4648.89,149.96,0,5385.04,4037.95,5579.7,13460.94,0.0,-0.18,False,0.0
2017-W10,health_beauty,40,7007.76,162.97,0,5834.14,3670.82,5579.7,13175.77,0.0,0.32,False,0.0
2017-W11,health_beauty,50,9261.04,171.5,1,6613.16,3053.29,5805.28,12719.73,506.58,0.87,False,0.0
2017-W12,health_beauty,53,7607.06,135.84,0,7267.1,2980.23,6121.5,13227.56,1306.65,0.11,False,0.0
2017-W13,health_beauty,39,5840.56,129.79,0,7512.42,2907.47,6642.38,13327.37,1697.47,-0.58,False,0.0
2017-W14,health_beauty,35,4381.26,112.34,0,6515.39,1427.87,6121.5,9371.14,3659.65,-1.49,False,0.0
2017-W15,health_beauty,34,6155.63,170.99,1,6317.3,1612.92,6058.78,9543.13,3091.46,-0.1,False,0.0
2017-W16,health_beauty,46,8731.97,164.75,0,6397.4,1583.01,6216.31,9563.41,3231.38,1.47,False,0.0
2017-W17,health_beauty,49,7753.79,146.3,0,6704.27,1781.8,6581.7,10267.88,3140.67,0.59,False,0.0
2017-W18,health_beauty,65,12918.73,179.43,0,7092.38,1598.91,7307.41,10290.2,3894.56,3.64,True,0.0
2017-W19,health_beauty,58,16041.31,229.16,0,7831.26,2604.04,7680.42,13039.34,2623.17,3.15,True,0.0
2017-W20,health_beauty,58,10810.74,174.37,0,8678.79,3911.18,7680.42,16501.16,856.42,0.55,False,0.0
2017-W21,health_beauty,54,11067.31,187.58,0,9079.25,3949.6,8242.88,16978.44,1180.06,0.5,False,0.0
2017-W22,health_beauty,73,14524.4,170.88,0,9732.59,3765.32,9771.36,17263.24,2201.95,1.27,False,0.0
2017-W23,health_beauty,52,13575.98,242.43,0,11000.48,3395.54,10939.02,17791.56,4209.41,0.76,False,0.0
2017-W24,health_beauty,51,5727.1,98.74,1,11928.03,2853.21,11993.02,17634.45,6221.61,-2.17,True,494.51
2017-W25,health_beauty,54,10057.33,162.22,0,11552.42,3466.03,11993.02,18484.49,4620.35,-0.43,False,0.0
2017-W26,health_beauty,55,10961.79,171.28,0,11840.36,3190.08,11993.02,18220.52,5460.21,-0.28,False,0.0
2017-W27,health_beauty,59,9110.76,144.62,1,11595.74,3170.54,11014.55,17936.83,5254.66,-0.78,False,0.0
2017-W28,health_beauty,62,11976.03,126.06,0,10729.43,2693.23,10886.26,16115.89,5342.96,0.46,False,0.0
2017-W29,health_beauty,68,9227.08,126.4,0,10875.09,2729.53,11014.55,16334.14,5416.03,-0.6,False,0.0
2017-W30,health_beauty,66,15103.88,218.9,0,10645.06,2787.93,10509.56,16220.92,5069.2,1.6,False,0.0
2017-W31,health_beauty,75,12765.29,159.57,0,10717.49,2908.06,10509.56,16533.61,4901.37,0.7,False,0.0
2017-W32,health_beauty,66,14539.72,196.48,0,10616.16,2806.58,10509.56,16229.31,5003.01,1.4,False,0.0
2017-W33,health_beauty,81,16497.57,191.83,0,11717.74,2296.64,11468.91,16311.01,7124.46,2.08,True,0.0
2017-W34,health_beauty,76,11027.12,139.58,1,12522.76,2721.0,12370.66,17964.77,7080.76,-0.55,False,0.0
2017-W35,health_beauty,85,11550.25,126.93,0,12530.93,2715.74,12370.66,17962.42,7099.45,-0.36,False,0.0
2017-W36,health_beauty,81,17270.4,198.51,0,12835.87,2394.85,12370.66,17625.56,8046.17,1.85,False,0.0
2017-W37,health_beauty,100,18563.37,168.76,0,13497.66,2817.52,13652.5,19132.71,7862.62,1.8,False,0.0
2017-W38,health_beauty,78,14667.39,161.18,0,14664.7,2728.08,14821.8,20120.85,9208.55,0.0,False,0.0
2017-W39,health_beauty,79,13758.31,167.78,0,14610.14,2722.4,14603.56,20054.93,9165.35,-0.31,False,0.0
2017-W40,health_beauty,72,11075.54,145.73,0,14734.27,2647.88,14603.56,20030.03,9438.5,-1.38,False,0.0
2017-W41,health_beauty,66,9859.76,138.87,2,14301.24,2950.24,14212.85,20201.72,8400.77,-1.51,False,0.0
2017-W42,health_beauty,99,18235.39,161.38,0,13471.52,3169.56,12654.28,19810.63,7132.4,1.5,False,0.0
2017-W43,health_beauty,73,12190.89,125.68,0,14372.55,3392.16,14212.85,21156.87,7588.23,-0.64,False,0.0
2017-W44,health_beauty,56,9856.02,151.63,0,14452.63,3322.87,14212.85,21098.37,7806.9,-1.38,False,0.0
2017-W45,health_beauty,78,12842.25,145.93,0,13525.83,3456.0,12974.6,20437.83,6613.83,-0.2,False,0.0
2017-W46,health_beauty,82,17349.13,197.15,1,12810.69,2793.02,12516.57,18396.73,7224.66,1.62,False,0.0
2017-W47,health_beauty,221,45208.54,177.29,0,13145.91,3181.59,12516.57,19509.1,6782.72,10.08,True,0.0
2017-W48,health_beauty,172,30133.93,155.33,0,17077.19,11801.06,12516.57,40679.31,0.0,1.11,False,0.0
2017-W49,health_beauty,130,21905.53,157.59,0,19459.49,12328.31,15095.69,44116.12,0.0,0.2,False,0.0
2017-W50,health_beauty,112,24090.98,199.1,0,20965.21,11708.37,17792.26,44381.95,0.0,0.27,False,0.0
2017-W51,health_beauty,69,11031.25,134.53,0,21697.16,11696.36,19627.33,45089.89,0.0,-0.91,False,0.0
2017-W52,health_beauty,57,7545.64,117.9,0,21552.2,11837.34,19627.33,45226.89,0.0,-1.18,False,0.0
2018-W01,health_beauty,99,15302.08,137.86,0,21263.41,12186.5,19627.33,45636.4,0.0,-0.49,False,0.0
2018-W02,health_beauty,146,20450.88,129.44,0,21570.88,11972.83,19627.33,45516.54,0.0,-0.09,False,0.0
2018-W03,health_beauty,144,21875.18,133.39,0,21958.6,11866.33,21178.2,45691.26,0.0,-0.01,False,0.0
2018-W04,health_beauty,136,26786.48,172.82,1,19041.93,7339.33,21163.03,33720.59,4363.28,1.06,False,0.0
2018-W05,health_beauty,124,23473.79,166.48,4,18623.5,6682.65,21163.03,31988.81,5258.19,0.73,False,0.0
2018-W06,health_beauty,136,24793.71,164.2,3,18819.54,6814.39,21163.03,32448.31,5190.76,0.88,False,0.0
2018-W07,health_beauty,152,28362.92,161.15,0,18907.38,6896.09,21163.03,32699.55,5115.2,1.37,False,0.0
2018-W08,health_beauty,156,28440.93,158.01,3,21073.84,6789.89,22674.48,34653.61,7494.06,1.09,False,0.0
2018-W09,health_beauty,184,37863.11,187.44,2,23685.75,4462.59,24133.75,32610.93,14760.56,3.18,True,0.0
2018-W10,health_beauty,160,33913.19,189.46,0,26505.88,5431.26,25790.1,37368.39,15643.36,1.36,False,0.0
2018-W11,health_beauty,131,26514.17,185.41,0,28188.66,5372.43,27574.7,38933.52,17443.8,-0.31,False,0.0
2018-W12,health_beauty,131,22058.23,151.08,0,28768.54,4815.08,27574.7,38398.69,19138.38,-1.39,False,0.0
2018-W13,health_beauty,124,18247.96,129.42,2,28177.51,5353.24,27438.54,38883.98,17471.03,-1.85,False,0.0
2018-W14,health_beauty,130,25768.63,177.71,0,27524.28,6252.51,27438.54,40029.3,15019.25,-0.28,False,0.0
2018-W15,health_beauty,139,29680.34,178.8,0,27646.14,6200.98,27438.54,40048.1,15244.19,0.33,False,0.0
2018-W16,health_beauty,141,25829.4,169.93,0,27810.82,6240.1,27477.55,40291.02,15330.62,-0.32,False,0.0
2018-W17,health_beauty,165,27562.65,148.99,0,27484.38,6270.66,26171.78,40025.7,14943.05,0.01,False,0.0
2018-W18,health_beauty,198,40765.75,168.45,1,26196.82,4694.59,26171.78,35586.0,16807.64,3.1,True,0.0
2018-W19,health_beauty,218,40181.98,158.2,0,27053.39,6558.7,26171.78,40170.79,13935.99,2.0,True,0.0
2018-W20,health_beauty,152,30348.31,175.42,1,28761.87,8016.36,26696.02,44794.58,12729.16,0.2,False,0.0
2018-W21,health_beauty,90,13780.42,133.79,3,29798.13,7548.14,28621.5,44894.41,14701.84,-2.12,True,921.42
2018-W22,health_beauty,106,27906.61,234.51,0,29239.68,8614.66,28621.5,46469.01,12010.36,-0.15,False,0.0
2018-W23,health_beauty,183,36755.09,184.7,1,29506.93,8524.29,28793.48,46555.51,12458.36,0.85,False,0.0
2018-W24,health_beauty,194,37028.24,165.3,0,30391.28,8903.4,29127.46,48198.07,12584.48,0.75,False,0.0
2018-W25,health_beauty,205,33059.05,143.74,0,31791.13,8963.86,33551.7,49718.85,13863.41,0.14,False,0.0
2018-W26,health_beauty,167,25914.88,133.58,0,32478.18,8802.65,34907.07,50083.48,14872.88,-0.75,False,0.0
2018-W27,health_beauty,164,28388.61,155.13,0,30621.82,8360.03,31703.68,47341.89,13901.75,-0.27,False,0.0
2018-W28,health_beauty,133,30466.7,205.86,0,29147.65,7420.4,29368.46,43988.45,14306.85,0.18,False,0.0
2018-W29,health_beauty,204,34273.01,156.5,2,29162.45,7423.25,29427.66,44008.96,14315.94,0.69,False,0.0
2018-W30,health_beauty,140,39610.56,222.53,0,31724.02,4187.58,31762.88,40099.18,23348.87,1.88,False,0.0
2018-W31,health_beauty,221,44352.85,178.12,1,33187.02,4679.02,33666.03,42545.06,23828.98,2.39,True,0.0
2018-W32,health_beauty,239,48992.05,181.45,3,34136.74,6070.79,33666.03,46278.32,21995.16,2.45,True,0.0
2018-W33,health_beauty,219,40044.94,163.45,3,35632.21,8039.27,33666.03,51710.76,19553.67,0.55,False,0.0
2018-W34,health_beauty,136,24993.02,170.02,0,36505.45,8099.03,36941.79,52703.51,20307.39,-1.42,False,0.0
2018-W35,health_beauty,14,1570.04,104.67,0,36390.22,8275.87,36941.79,52941.95,19838.48,-4.21,True,18268.44
2017-W06,home_appliances,1,174.28,174.28,0,,,,,,,False,
2017-W07,home_appliances,6,681.12,113.52,0,,,,,,,False,
2017-W09,home_appliances,2,229.9,76.63,0,,,,,,,False,
2017-W10,home_appliances,1,41.52,41.52,0,,,,,,,False,
2017-W11,home_appliances,4,186.0,46.5,0,281.7,277.76,202.09,837.22,0.0,-0.34,False,0.0
2017-W12,home_appliances,2,98.43,49.22,0,262.56,244.32,186.0,751.21,0.0,-0.67,False,0.0
2017-W14,home_appliances,2,83.14,41.57,0,235.21,228.57,180.14,692.35,0.0,-0.67,False,0.0
2017-W15,home_appliances,2,91.79,45.89,0,213.48,216.43,174.28,646.34,0.0,-0.56,False,0.0
2017-W16,home_appliances,2,142.62,71.31,0,198.27,204.94,136.36,608.15,0.0,-0.27,False,0.0
2017-W17,home_appliances,3,412.86,103.22,0,194.32,205.77,120.52,605.86,0.0,1.06,False,0.0
2017-W18,home_appliances,10,734.71,73.47,0,160.78,118.43,120.52,397.65,0.0,4.85,True,0.0
2017-W19,home_appliances,6,794.59,132.43,0,223.88,236.33,120.52,696.53,0.0,2.41,True,0.0
2017-W20,home_appliances,5,357.4,71.48,0,318.02,295.81,164.31,909.63,0.0,0.13,False,0.0
2017-W21,home_appliances,2,93.85,46.92,0,339.44,291.05,250.01,921.54,0.0,-0.84,False,0.0
2017-W22,home_appliances,8,673.42,67.34,0,338.87,291.59,250.01,922.05,0.0,1.15,False,0.0
2017-W23,home_appliances,7,400.89,50.11,0,412.66,292.32,385.13,997.29,0.0,-0.04,False,0.0
2017-W24,home_appliances,10,712.14,71.21,0,451.29,262.79,406.88,976.87,0.0,0.99,False,0.0
2017-W25,home_appliances,11,1088.87,98.99,0,522.48,243.67,543.14,1009.82,35.15,2.32,True,0.0
2017-W26,home_appliances,13,926.49,66.18,0,606.98,308.75,692.78,1224.48,0.0,1.03,False,0.0
2017-W27,home_appliances,5,303.82,60.76,0,630.96,326.99,692.78,1284.93,0.0,-1.0,False,0.0
2017-W28,home_appliances,3,149.38,49.79,0,569.61,337.76,537.16,1245.13,0.0,-1.24,False,0.0
